,Raw TP9,Raw AF7,Raw AF8,Raw TP10,Eyebrows TP9,Eyebrows AF7,Eyebrows AF8,Eyebrows TP10,Left TP9,Left AF7,Left AF8,Left TP10,Right TP9,Right AF7,Right AF8,Right TP10,Both TP9,Both AF7,Both AF8,Both TP10,Teeth TP9,Teeth AF7,Teeth AF8,Teeth TP10,Predict Eyebrows,Predict Left,Predict Right,Predict Both,Predict Teeth
1146,-3.90625,-22.94921875,-50.29296875,44.43359375,0.4935123641680476,0.3428081511446188,0.3536035069342188,0.7446789944555662,0.4935123641680476,0.3428081511446188,0.3536035069342188,0.7446789944555662,0.4935123641680476,0.3428081511446188,0.3536035069342188,0.7446789944555662,0.8296860126688738,0.7227469401335309,0.7075596768198175,0.8687079085289604,0.5483563959600412,0.4960471589870929,0.4857344347802757,0.7392409571555529,0.6305434107780457,0.0031882014591246843,0.0005375455948524177,0.015153414569795132,0.02400744892656803
1147,-4.8828125,-17.08984375,-42.48046875,48.828125,0.49201722071308385,0.3434194417842845,0.3537239705274308,0.7448653498362783,0.49201722071308385,0.3434194417842845,0.3537239705274308,0.7448653498362783,0.49201722071308385,0.3434194417842845,0.3537239705274308,0.7448653498362783,0.829089852076598,0.7228720089571716,0.7077229004126647,0.8678994192581606,0.5481728835585723,0.4954857303504917,0.48639104905419633,0.7397046764892723,0.7160192131996155,0.003731586504727602,0.00038416494498960674,0.012969449162483215,0.02318836934864521
1148,-1.953125,-14.6484375,-36.1328125,37.59765625,0.49066764147955444,0.34391951122154896,0.3538598971315222,0.7452428360698211,0.49066764147955444,0.34391951122154896,0.3538598971315222,0.7452428360698211,0.49066764147955444,0.34391951122154896,0.3538598971315222,0.7452428360698211,0.8284244672936991,0.7230066862745076,0.7078896158043321,0.8669827220001758,0.5477586155204667,0.49490333214078386,0.4867228622994465,0.7397420801224525,0.7054954767227173,0.0019917641766369343,0.00046401479630731046,0.011113867163658142,0.019664131104946136
1149,3.90625,-19.53125,-37.109375,43.45703125,0.48946671804073855,0.34430502107324307,0.35401002761660444,0.7457468873391893,0.48946671804073855,0.34430502107324307,0.35401002761660444,0.7457468873391893,0.48946671804073855,0.34430502107324307,0.35401002761660444,0.7457468873391893,0.8276914241689319,0.7231499860012922,0.7080587096586181,0.8659518243109482,0.5473306961343516,0.49445358954760327,0.4868820031949468,0.7397698202645321,0.7386605739593506,0.002586016431450844,0.0005645428318530321,0.010992205701768398,0.022531360387802124
1150,3.41796875,-31.73828125,-47.8515625,47.8515625,0.48840993197769905,0.34457526981576764,0.3541728095584754,0.7463067337673885,0.48840993197769905,0.34457526981576764,0.3541728095584754,0.7463067337673885,0.48840993197769905,0.34457526981576764,0.3541728095584754,0.7463067337673885,0.826897643382344,0.7233009564861407,0.7082293286302973,0.8648025453633041,0.5469756200389705,0.4942834967708704,0.48691404009728123,0.7396980080560911,0.8014106154441833,0.0008817184716463089,0.0003412798105273396,0.007982664741575718,0.01458472479134798
1151,-9.765625,-51.26953125,-63.96484375,41.015625,0.4874858478452947,0.34473203590785756,0.3543464434575285,0.7468487970745248,0.4874858478452947,0.34473203590785756,0.3543464434575285,0.7468487970745248,0.4874858478452947,0.34473203590785756,0.3543464434575285,0.7468487970745248,0.826049408579646,0.7234597075423918,0.7084001316574328,0.863531139236426,0.5468758027424235,0.4940741670076979,0.48687800747115095,0.7394618321311146,0.793976902961731,0.0007535535260103643,0.0005428082658909261,0.009711189195513725,0.017861364409327507
1152,-14.6484375,-40.0390625,-55.6640625,42.96875,0.45925104375687836,0.3463382259102541,0.3626708788802301,0.6531525630301858,0.45925104375687836,0.3463382259102541,0.3626708788802301,0.6531525630301858,0.45925104375687836,0.3463382259102541,0.3626708788802301,0.6531525630301858,0.8153471898790008,0.6933666907180492,0.7078585466567393,0.8141805958417376,0.5455241417212263,0.4890768521675972,0.48212225626407784,0.7356527377177677,0.007413235493004322,4.5050863263895735e-05,2.814613253576681e-06,0.0007974095060490072,0.3566034436225891
1153,1.46484375,-28.3203125,-47.8515625,36.62109375,0.4592510437561165,0.34633822590929775,0.3626708788789529,0.6531525630332128,0.4592510437561165,0.34633822590929775,0.3626708788789529,0.6531525630332128,0.4592510437561165,0.34633822590929775,0.3626708788789529,0.6531525630332128,0.8153029896085215,0.6915436909375834,0.7077729214480613,0.8095497606619417,0.5444880371504026,0.48692733780091485,0.4814927423765851,0.7361697403973868,0.010445892810821533,6.693475734209642e-05,2.5624151021474972e-05,0.002710079774260521,0.3773574233055115
1154,9.27734375,-45.8984375,-56.15234375,41.50390625,0.45925104374851866,0.3463382258991847,0.36267087886529037,0.6531525630702569,0.45925104374851866,0.3463382258991847,0.36267087886529037,0.6531525630702569,0.45925104374851866,0.3463382258991847,0.36267087886529037,0.6531525630702569,0.815257297352071,0.6898118068188862,0.7076944140292157,0.8048049543355145,0.5437817499030944,0.48461646935120023,0.4809259127274772,0.7369209920407747,0.013350549153983593,0.00012789205356966704,2.5378292775712907e-05,0.0015460950089618564,0.3993974030017853
1155,4.39453125,-42.96875,-63.4765625,38.0859375,0.45925104369857056,0.34633822582895596,0.362670878769981,0.6531525633251806,0.45925104369857056,0.34633822582895596,0.362670878769981,0.6531525633251806,0.45925104369857056,0.34633822582895596,0.362670878769981,0.6531525633251806,0.8152058513147531,0.6881907772125456,0.7076250374646256,0.7999910503099941,0.5433481294420311,0.48227606593693534,0.4803892172550867,0.7381829812088218,0.02163350023329258,0.00018056915723718703,1.185265227832133e-05,0.003771647810935974,0.40512728691101074
1156,-13.671875,-48.828125,-66.89453125,30.2734375,0.45925104345489026,0.3463382254632531,0.36267087827167405,0.6531525646573507,0.45925104345489026,0.3463382254632531,0.36267087827167405,0.6531525646573507,0.45925104345489026,0.3463382254632531,0.36267087827167405,0.6531525646573507,0.8151454562129827,0.6866944990160455,0.7075668777121032,0.7951607211717613,0.5431341684896241,0.47997073638226406,0.4800703723341812,0.7390346356304437,0.01780083030462265,0.00023872852034401149,0.00011676416033878922,0.007068768609315157,0.3890637457370758
1157,-10.7421875,-64.94140625,-59.5703125,41.015625,0.45925104250975396,0.34633822393587527,0.3626708761843714,0.6531525702273686,0.45925104250975396,0.34633822393587527,0.3626708761843714,0.6531525702273686,0.45925104250975396,0.34633822393587527,0.3626708761843714,0.6531525702273686,0.8150735459198151,0.6853423164412205,0.7075220865548405,0.7903663814309998,0.5431352741984389,0.4776045486902865,0.48017821459387805,0.7393431282834768,0.022429289296269417,0.00012529805826488882,0.00011924061982426792,0.005915595684200525,0.3867185711860657
1158,-8.30078125,-80.078125,-64.94140625,49.8046875,0.45925103946031753,0.3463382185861025,0.3626708688596639,0.6531525897162033,0.45925103946031753,0.3463382185861025,0.3626708688596639,0.6531525897162033,0.45925103946031753,0.3463382185861025,0.3626708688596639,0.6531525897162033,0.8149893596385519,0.6841506112050992,0.7074917020737168,0.785645273280246,0.5433714614092423,0.47502724689960685,0.48033517023783634,0.7401593836515289,0.022322500124573708,0.0001011329295579344,0.0004110066220164299,0.009640377014875412,0.49428585171699524
1159,-25.390625,-93.75,-70.80078125,43.9453125,0.45925103100067355,0.34633820236466417,0.3626708466307237,0.6531526486377456,0.45925103100067355,0.34633820236466417,0.3626708466307237,0.6531526486377456,0.45925103100067355,0.34633820236466417,0.3626708466307237,0.6531526486377456,0.814896127331612,0.6831210338040903,0.7074742086423217,0.7810007694902754,0.5437049661079396,0.4723730482834042,0.4805026667895187,0.7416361783735402,0.0276021808385849,0.00022145875846035779,0.00016637731459923089,0.005700872279703617,0.5254627466201782
1160,-20.99609375,-80.56640625,-50.78125,36.62109375,0.4592510102939192,0.34633815875335505,0.3626707868798853,0.6531528062588493,0.4592510102939192,0.34633815875335505,0.3626707868798853,0.6531528062588493,0.4592510102939192,0.34633815875335505,0.3626707868798853,0.6531528062588493,0.8147957134555632,0.6822738006269723,0.7074671511716157,0.7764243800855536,0.5437983871686434,0.46978704458944726,0.4806471615026302,0.743317922799766,0.03509744629263878,0.0005945854936726391,0.00013678139657713473,0.006426023319363594,0.5725628137588501
1161,1.46484375,-83.49609375,-53.22265625,58.10546875,0.45925096461750936,0.34633805282349395,0.3626706419422171,0.6531531864212466,0.45925096461750936,0.34633805282349395,0.3626706419422171,0.6531531864212466,0.45925096461750936,0.34633805282349395,0.3626706419422171,0.6531531864212466,0.814682206608247,0.6816616706083326,0.7074686895177597,0.7719193607445172,0.5437483229907132,0.46734845140809533,0.48076634516017186,0.7449410315850387,0.038711339235305786,0.00028728379402309656,3.394568193471059e-05,0.004623869899660349,0.5971977114677429
1162,2.9296875,-88.8671875,-57.12890625,63.4765625,0.45925087217619515,0.3463378168247622,0.36267031988518267,0.65315402568643,0.45925087217619515,0.3463378168247622,0.36267031988518267,0.65315402568643,0.45925087217619515,0.3463378168247622,0.36267031988518267,0.65315402568643,0.8145493054156946,0.6813018477180054,0.7074774008559314,0.767490181588053,0.5436441974597068,0.46515604328053195,0.48108001812690004,0.7470254670324085,0.03672649338841438,0.0004185507132206112,7.39286988391541e-05,0.003505164058879018,0.6221522092819214
1163,-5.37109375,-81.0546875,-49.8046875,50.78125,0.45925069786849104,0.3463373285694556,0.36266965628988995,0.6531557428227436,0.45925069786849104,0.3463373285694556,0.36266965628988995,0.6531557428227436,0.45925069786849104,0.3463373285694556,0.36266965628988995,0.6531557428227436,0.8143969042710991,0.6811524220261236,0.7074926082580053,0.763138222028552,0.543744595316349,0.463387094861384,0.4816091776526799,0.7494145547092484,0.02591918781399727,0.0004826309159398079,6.141865014797077e-05,0.002576140919700265,0.6671682596206665
1164,-8.30078125,-86.42578125,-51.26953125,38.0859375,0.4592503875677479,0.34633638086325313,0.36266837551728653,0.6531590326455892,0.4592503875677479,0.34633638086325313,0.36266837551728653,0.6531590326455892,0.4592503875677479,0.34633638086325313,0.36266837551728653,0.6531590326455892,0.8142285470260516,0.6811488466543236,0.7075141874015477,0.7588586532375413,0.5438668302924083,0.4618604549472127,0.4822223300218108,0.7520219627037968,0.01700758747756481,0.000355133437551558,4.489739876589738e-05,0.00390865933150053,0.6931598782539368
1165,11.23046875,-99.12109375,-56.15234375,53.22265625,0.45924986022100955,0.34633464033819633,0.3626660405303979,0.6531649859996894,0.45924986022100955,0.34633464033819633,0.3626660405303979,0.6531649859996894,0.45924986022100955,0.34633464033819633,0.3626660405303979,0.6531649859996894,0.8140495950638552,0.6812301807752809,0.7075418107033777,0.7546385332364732,0.5436838241494174,0.46056824167391236,0.4827758530842421,0.7545395729561799,0.007219195831567049,0.00028208427829667926,3.1167266570264474e-05,0.002546543488278985,0.7150893807411194
1166,14.6484375,-102.5390625,-54.6875,67.87109375,0.4592489969292688,0.34633159431345617,0.36266199112842734,0.6531752361667604,0.4592489969292688,0.34633159431345617,0.36266199112842734,0.6531752361667604,0.4592489969292688,0.34633159431345617,0.36266199112842734,0.6531752361667604,0.8138662183775467,0.6813478932154933,0.7075754048942059,0.7504564962272354,0.5432008460054638,0.4591313045570763,0.48285896663772465,0.7568609368895582,0.010426650755107403,0.00018864854064304382,2.737741669989191e-05,0.002156282076612115,0.7381182312965393
1167,-12.20703125,-101.07421875,-53.22265625,62.01171875,0.4592476262945152,0.34632648481200873,0.3626552714016063,0.6531921303715812,0.4592476262945152,0.34632648481200873,0.3626552714016063,0.6531921303715812,0.4592476262945152,0.34632648481200873,0.3626552714016063,0.6531921303715812,0.8136857118516795,0.6814683939900305,0.7076156892627224,0.7462700985080734,0.5428736833905834,0.4581546988981453,0.4833945819769871,0.7583639244476708,0.016041776165366173,0.0001829533139243722,2.8028234737575985e-05,0.002925681648775935,0.7726891040802002
1168,-10.7421875,-111.81640625,-50.29296875,64.453125,0.4592455057557078,0.34631822966541764,0.36264454834712095,0.6532189229787179,0.4592455057557078,0.34631822966541764,0.36264454834712095,0.6532189229787179,0.4592455057557078,0.34631822966541764,0.36264454834712095,0.6532189229787179,0.8135097736391013,0.6815736113033088,0.7076634439423698,0.7420556172009577,0.5424323418580584,0.4578996822064289,0.4846965190975553,0.7602813200309784,0.016026444733142853,0.00012170771515229717,3.8806814700365067e-05,0.00204211613163352,0.7721582055091858
1169,-13.18359375,-116.69921875,-51.26953125,69.3359375,0.459242299314553,0.34630533176121914,0.3626280248948676,0.6532599844084134,0.459242299314553,0.34630533176121914,0.3626280248948676,0.6532599844084134,0.459242299314553,0.34630533176121914,0.3626280248948676,0.6532599844084134,0.8133263755729966,0.6816560025490134,0.7077188296515858,0.7378349434134527,0.5420364464690401,0.4578648987975455,0.4859315648419853,0.7629451144201665,0.022260883823037148,0.0001066753247869201,2.564444912422914e-05,0.00113431375939399,0.7797459363937378
1170,-17.08984375,-117.67578125,-58.59375,88.37890625,0.45923755281272033,0.34628577888717005,0.362603352065429,0.6533210165087568,0.45923755281272033,0.34628577888717005,0.362603352065429,0.6533210165087568,0.45923755281272033,0.34628577888717005,0.362603352065429,0.6533210165087568,0.8131217865578046,0.6817142948770702,0.7077818022324517,0.7336434579208096,0.5418167945164806,0.45780445019574056,0.48683426400140883,0.7653534177136735,0.02188306488096714,6.97280847816728e-05,5.2134553698124364e-05,0.00046260133967734873,0.8128851652145386
1171,-14.16015625,-110.83984375,-55.6640625,85.9375,0.45923066859458994,0.34625693820232883,0.36256754654790446,0.6534092614046083,0.45923066859458994,0.34625693820232883,0.36256754654790446,0.6534092614046083,0.45923066859458994,0.34625693820232883,0.36256754654790446,0.6534092614046083,0.8128926817871537,0.6817495033447989,0.7078525694779322,0.7294999027628375,0.5423139428604158,0.45759168440066655,0.48749293379557945,0.7668466422266478,0.01467029470950365,0.00011579801503103226,0.00010014643339673057,0.00037885032361373305,0.8101502060890198
1172,-15.13671875,-99.609375,-42.96875,66.89453125,0.45922088185302234,0.34621545098810985,0.36251692150918485,0.6535336871707725,0.45922088185302234,0.34621545098810985,0.36251692150918485,0.6535336871707725,0.45922088185302234,0.34621545098810985,0.36251692150918485,0.6535336871707725,0.8126426472931356,0.6817630905044784,0.707931076734501,0.7254515965469801,0.5430757082289284,0.4576691553504267,0.48790482584305017,0.7669347542995955,0.014873496256768703,4.906164758722298e-05,3.227443448849954e-05,0.00026036734925583005,0.8309366703033447
1173,-8.30078125,-104.4921875,-38.0859375,72.265625,0.45920724116494066,0.34615713487191074,0.3624470397383832,0.6537051306138193,0.45920724116494066,0.34615713487191074,0.3624470397383832,0.6537051306138193,0.45920724116494066,0.34615713487191074,0.3624470397383832,0.6537051306138193,0.8123796029751127,0.6817567025049461,0.7080163860435716,0.7215977916948748,0.5439955395839765,0.458360384473074,0.4878081135672407,0.7666211185837242,0.017708173021674156,6.0778816987294704e-05,2.8078753530280665e-05,0.00016553854220546782,0.8336735367774963
1174,0.48828125,-105.95703125,-34.66796875,87.40234375,0.45918859570595844,0.34607690204367003,0.3623526990504905,0.6539363757837137,0.45918859570595844,0.34607690204367003,0.3623526990504905,0.6539363757837137,0.45918859570595844,0.34607690204367003,0.3623526990504905,0.6539363757837137,0.8121167592385004,0.6817327731852084,0.7081075209168562,0.717997728681892,0.5455070964264563,0.4589406081751316,0.4875536451573522,0.766393183708256,0.01597965508699417,5.3964606195222586e-05,2.8951442800462246e-05,8.966049790615216e-05,0.818002462387085
